cellid	station	depth_m	station_type	filter	Annelida	Apicomplexa	Arthropoda	Ascomycota	Bangiales	Basidiomycota	Brachiopoda	Cercozoa	Chlorophyta_ph	Choanoflagellida	Chytridiomycota	Ciliophora	Cnidaria	Cryptomonadales	Cryptomycota	Cryptophyceae_ph	Ctenophora	Dinoflagellata	Discosea	Echinodermata	Entoprocta	Euglenozoa	Florideophycidae	Gastrotricha	Hemichordata	Hyphochytriomycetes	Ichthyosporea	Incertae_Sedis	Kinorhyncha	Labyrinthulomycetes	LKM15	MAST-3	MAST-4	MAST-6	Mollusca	Mucoromycota	Nematoda	Nemertea	Neocallimastigomycota	Nucleariidae_and_Fonticula_group	Ochrophyta	Opalinata	Opisthokonta_ph	Pavlovophyceae	Peronosporomycetes	Phragmoplastophyta	Placozoa	Platyhelminthes	Porifera	Priapulida	Protalveolata	Prymnesiophyceae	Rotifera	Tunicata	uncultured	Vertebrata	Zoopagomycota
BOX_5_69	DBO5.9	9.544	S	0.2	0	0	0	0	0	0	0	0	11.5390973714664	0	0.826582906265498	1.40519094065135	0	0	0.495949743759299	0	0	56.4390808398082	0	0	0	0	0	0	0	0	1.8184823937841	0.264506530004959	0	0	0	0.0661266325012399	0	0.661266325012399	0	0	0	0	0	0	21.8548520416598	0	0	0	0	0	0	0	0	0	4.62886427508679	0	0	0	0	0	0
BOX_5_70	DBO5.9	19.26	S	0.2	0	0	0	0	0	0	0	0	17.95	0	1.55	2.4	0	1.8	0	0	0	42.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	25.4	0	0	0	0	0	0	0	0	0	6.25	1.55	0	0	0	0	0
BOX_5_26	DBO5.9	30.261	S	0.2	0.217024354955389	0	0.0904268145647456	0	0	0	0	0.186882083433808	6.75789727513865	0	0.753556788039547	8.62671810947673	0	0.391849529780564	0	0	0.343621895346033	50.1205690860863	0	0	0	0	0	0	0	0	0.325536532433084	0	0	0	0	0.096455268869062	0	0	0	0	0	0	0	0	24.3187846636122	0	0	0	0.223052809259706	0.0663129973474801	0	0	0	0	6.42633228840125	0.584760067518688	0	0	0	0.470219435736677	0
BOX_10_49	DBO5.9	50.891	S	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.1632653061224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.8367346938775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_5_72	DBO5.9	62.374	S	0.2	0.343682646938894	0	0	0	0	0	0	0.0640764257004718	0.215529795537951	0	2.72616065707462	3.61740548727209	0.372808294984563	0	0	0	0.139803110619211	20.8306634822625	0	0	0	0	0	0	0	0	0	0	0	0	0	0.634939127395585	0	0.0873769441370071	0	0	0	0	0	0	65.2181511038621	0	0.174753888274014	0	0.0407759072639366	0	0	0	0	0	4.34554668841382	0.401933943030232	0	0	0.786392497233063	0	0
BOX_9_58	IL1	4.02	S	0.2	8.68347338935574	0	7.84313725490196	0	0	0	0	0	14.2857142857143	0	6.44257703081232	5.04201680672269	0	4.76190476190476	0	0	0	24.9299719887955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2072829131653	0	0	0	0	0	0	0	0	0	0	9.80392156862745	0	0	0	0	0
BOX_9_65	IL1	9.61	S	0.2	0	0	3.0546357615894	0	0	0	0	8.5182119205298	6.87913907284768	0	14.7682119205298	9.97516556291391	0	5.87748344370861	0	0	8.0546357615894	0	1.15894039735099	0.687086092715232	0	0	0	0	0	0	0	0	0	0	0	11.1092715231788	0	0	0	0	0	0	0	0	20	0	0	1.73841059602649	0	0	0	0	0	0	0	8.17880794701987	0	0	0	0	0
BOX_9_59	IL1	19.78	S	0.2	2.63663464723418	0	2.07353428287512	0	0	0.145743623716462	0	4.63729711825108	7.00894335872806	0	7.40642596886386	9.22159655515071	0	3.94832726068234	0	0	4.96853262669758	10.9837694600861	1.35144087446174	0	0	0	0	0	0	0	0	0	0	0	0	7.94965220271613	0	0	0.258363696588274	0	0	0	0	0	31.1427625041404	0	0	0.271613116926134	0	0	0	0	0	0	0.814839350778403	5.18052335210335	0	0	0	0	0
BOX_6_82	IL1.1	2.75	P	3	0.341867908059354	0	0.0400058190282223	0	0	0	0	0	75.8837649112598	0	0.618271748617981	1.56022694210067	0	0.610997963340122	0	0	4.22970613907477	10.5833575792843	0	0	0	0	0	0	0	0	0	0	0	0	0	0.541897003200466	0	0	0	0	0	0	0	0	4.23697992435263	0	0.0327320337503637	0	0	0	0	0	0	0	0.912860052371254	0.15638638347396	0	0	0.250945592086122	0	0
BOX_6_36	IL1.1	2.75	P	20	29.5136701524505	0	6.2177145017009	0	0	0.321280080635001	0	0.863046491117551	4.93889378858511	0	7.95010709336021	4.87589769434295	0.188988282726471	3.62227541892403	0	0	5.24757465037168	16.3978833312335	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00957540632481	0	0	0.182688673302255	0	0.119692579060098	0	0	0	13.5945571374575	0	0	0.13229179790853	0	0	0	0	0	0	2.41905001889883	1.4048129016001	0	0	0	0	0
BOX_9_22	IL1.1	15.95	P	0.2	0.822273514137334	0	0	0	0	0	0	5.15002885170225	26.731102135026	0	8.65551067512983	3.00057703404501	0	4.83266012694749	0	0	1.933064050779	16.8782458165032	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3133294864397	0	0	0	0	0	0	0	0	19.8211194460473	0	0	0	1.45701096364686	0	0	0	0	0	2.53894979803808	3.86612810155799	0	0	0	0	0
BOX_6_81	IL1.1	15.95	P	3	0	0	0	0	0	0	0	0	49.1566265060241	0	0	0	0	0	0	0	0	5.06024096385542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.7831325301205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_6_80	IL1.1	15.95	P	20	0	0	4.49172576832151	0	0	0	0	0	25.0591016548463	0	0	2.12765957446809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.3215130023641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_9_21	IL1.1	22.17	P	0.2	0	0	0.234741784037559	0	0	0.469483568075117	0	0.356807511737089	4.05633802816901	0	7.36150234741784	8.8075117370892	0	8.82629107981221	0	0	19.1361502347418	22.9483568075117	3.85915492957746	0	0	0	0	0	0	0	0	0.309859154929577	0	0	0	5.06103286384977	0	0	0	0	0	0	0	0	10.0469483568075	0	0	0	0	0	0	0	0	0	3.67136150234742	4.85446009389671	0	0	0	0	0
BOX_6_23	IL1.1	22.17	P	3	18.6350374223011	0	3.00012685525815	0	0	0	0	3.75808702270709	4.37650640619054	0	2.26436635798554	1.27806672586579	0.0253710516300901	0.577191424584549	0	0.0634276290752252	0.180768742864392	7.32271977673475	0.098312825066599	0	0	0	0	0	0	0.0697703919827477	0	0	0	0.0380565774451351	0	1.25586705568946	0	0.47887859951795	0.355194722821261	0	0	0	0	0	52.6354179880756	0	0	0	0.986299632119751	0	0	0	0	0	1.36052264366358	1.03387035392617	0	0	0.206139794494482	0	0
BOX_6_13	IL1.1	22.17	P	20	0.348172937159855	0	7.28458912213095	0	0	0	0	0.520569245850657	4.98935199269851	0	0.665922996315451	0.277186221816584	0	0	0	0	0	4.07328533279248	0	0	0	0	0	0	0	0	0	0.172396308690802	0	0	0	0	0	0.385356454720617	0.0371835175607612	0	0	0	0	0	80.5327383970524	0	0	0	0.13183247135179	0	0	0	0	0	0.534090524963662	0.0473244768955143	0	0	0	0	0
BOX_2_50	IL2	2.65	P	0.2	0.971195424745432	0	0.387083275212721	0	0	0.0122053284976984	0	2.51604128888269	46.9033337982982	0	4.70951318175478	5.28839447621705	0.0627702608453062	7.02155112289022	0	0	3.31287487794671	5.8533268238248	0.838680429627563	0.985144371599944	0	0	0	0	0	0.00697447342725624	0	0	0	0	0	2.53347747245083	0	0	0	0	0	0	0	0	7.63530478448877	0	0	0.0261542753522109	0	0	0	0	0	0	0.880527270191101	10.0554470637467	0	0	0	0	0
BOX_6_16	IL2	2.65	P	3	0.71884120635607	0	0.118906064209275	0	0	0	0	0.462112204086045	69.3897956977624	0	2.25651280942601	2.26732245162685	0.0324289266025295	1.4538968760134	0	0	1.0782618095341	9.68814182250567	0.235109717868339	0.767484596259864	0	0	0	0	0	0	0	0	0	0	0	0.426980866933305	0	0.0486433899037942	0	0	0	0	0	0	9.02875364825424	0	0	0	0	0	0	0	0	0	0.551291752243001	1.47551616041509	0	0	0	0	0
BOX_6_84	IL2	2.65	P	20	0.188540902901435	0	1.64449565308474	0	0	0	0	0	83.6074159421808	0	0.408505289619776	0.0942704514507175	0	0.869383052267728	0	0	0	2.57672567298628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6106630355085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_9_66	IL2	3.85	S	0.2	16.0042603284937	0	5.68978081731039	0	0	0.235439206233533	0	3.73339312741746	7.8143393687987	0	10.7629351421044	7.31543247939907	0	3.2681204103369	0	0	2.06289590223667	27.8547003755816	0.526935366332194	0	0	0	0	0	0	0	0	0	0	0	0	2.4721116654521	0	0.196199338527944	0	0	0	0	0	0	7.78070519647962	0	0.0504512584786143	0.325130332417736	0	0	0	0	0	0	0.622232187902909	3.28493749649644	0	0	0	0	0
BOX_2_27	IL2	15.38	P	0.2	3.13616514489877	0	0.244806140002647	0	0	0	0	2.30911737461956	25.6384808786556	0	14.4766441709673	2.28265184597062	0.258038904327114	1.98491464867011	0	0.449913987031891	2.30911737461956	16.4615588196374	0.55577610162763	0	0	0	0	0	0	0	0	0.0595474394601032	0	0	0	6.43112346169115	0	0.145560407569141	0.0992457324335054	0	0	0	0	0	12.8887124520312	0	0	0	0	0	0	0	0	0	0.086012968109038	10.1826121476777	0	0	0	0	0
BOX_6_85	IL2	15.38	P	3	0.0422701283677056	0	0.100113461923513	0	0	0	0	0	84.4890876326503	0	0.211350641838528	1.76644641705043	0	0.498342566019266	0	0	0.295890898573939	3.61075886004138	0	0.0489443591626065	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0800907695388106	0	0	0	0	0	0	8.40063182718192	0	0	0	0	0	0	0	0	0	0.238047565018132	0.218024872633429	0	0	0	0	0
BOX_6_14	IL2	15.38	P	20	6.16438356164384	0	0	0	0	0	0	0	41.7808219178082	0	0	0	0	0	0	0	0	5.47945205479452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.5753424657534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_9_17	IL2	20	S	0.2	6.52403991533112	0	9.41941336558815	0	0	0.241911097671606	0	0.476262473540974	5.72270940429392	0	15.3462352585425	5.11793166011491	0.241911097671606	9.17750226791654	0	0	9.97883277895373	19.4360447535531	0.710613849410342	0	0	0	0	0	0	0	0	0	0	0	0	1.91260961596613	0	0.113395827033565	0	0	0	0	0	0	11.2488660417297	0	0	0	0	0	0	0	0	0	0.687934684003629	3.64378590867856	0	0	0	0	0
BOX_9_67	IL2	31.57	S	0.2	5.42095171692522	0	9.43001568764162	0	0	0	0	2.36186160013945	7.59979083144501	0	15.6179187728778	11.6524315844518	0.0697228516646331	6.12689559002963	0	0	11.5914240892452	0	0	0.932543141014468	0	0	0	0	0	0	0	0	0	0	0	1.56876416245424	0	0.113299633955029	2.23113125326826	0	0	0	0	0	13.0556039742025	0	0	0	0	0	0	0	0	0	0	12.227645110685	0	0	0	0	0
BOX_11_17	IL2	32.67	P	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_6_15	IL2	32.67	P	3	0.291246426837819	0	0.62833719864085	0.010786904697697	0	0	0	0.811714578501699	2.58885712744728	0	0.191467558384122	0.326303867105334	0	0.115959225500243	0	0	0	0.666091365082789	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0566312496629092	0	1.25397767110728	0.043147618790788	0	0	0	0	0	92.0958955827625	0	0	0	0.347877676500728	0	0	0	0	0	0.420689283210183	0.151016665767758	0	0	0	0	0
BOX_6_83	IL2	32.67	P	20	0	0	0.668090088849094	0	0	0	0	0	0.213513327364144	0	0	0	0	0	0	0	0	0.0619877402024933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.0564088435843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_9_68	IL3	3.61	S	0.2	0.417116145271485	0	11.9309600862999	0	0	0.0287666307083783	0	0.273282991729594	5.90435095289464	0	2.45954692556634	20.7551240560949	0.906148867313916	1.5893563466379	0	0	0.83423229054297	42.4092053218267	0.417116145271485	0	0	0	0	0	0	0	0	0	0	0	0	0.913340524991011	0	0	1.10751528227256	0	0	0	0	0	8.63718087019058	0	0	0	0	0	0	0	0	0	0.0791082344480403	1.11470693994966	0.17259978425027	0.050341603739662	0	0	0
BOX_9_69	IL3	20.29	S	0.2	0	0	11.3332182022278	0	0	0	0	0.328123650807357	8.28512218288576	0	4.0281495553061	16.6652275278473	0.651929885156722	3.44961574993524	0	0	3.82954839823849	21.8418098609792	0.531042224332959	0	0	0	0	0	0	0	0	0	0	0	0	1.04049736637596	0	0.686469216820655	0	0	0	0	0	0	12.1492099127882	0	0	0	0.0172696658319662	0	0	0	0	0	0.565581555996891	14.5971850444694	0	0	0	0	0
BOX_9_60	IL3	33.34	S	0.2	11.1861188755867	0	2.68445757080323	0	0	0.379726807657824	0	0.759453615315648	1.99883972364327	0	1.86699013765097	20.2995622593745	0	1.04424872105902	0	0	1.21301619112916	13.8494805126312	0	0	0	0	0	0	0	0.015821950319076	0	0	0	0	0	0.511576393650124	0	0.63287801276304	0.168767470070144	0	0	0	0	0	32.4930119719424	0	0	0	0	0	0	0	0	0	1.32376984336269	9.57227994304098	0	0	0	0	0
BOX_9_70	IL5	4.04	S	0.2	8	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.6666666666667	0	0	0	0	0	0	0	0	0	0	17.3333333333333	0	0	0	0	0
BOX_9_71	IL5	20.41	S	0.2	2.37885946599275	0	9.76266344357763	0	0	0.417536534446764	0	0.373585320294473	17.8606746511372	0	6.46082848038677	10.279090209867	0.230743874299528	1.70860345017031	0	0	1.34051203164487	16.7014613778706	0	0	0	0.142841445994946	0	0	0	0	0	0	0	0	0	0.324140204373146	0	0	2.70299967036589	0	0	0	0	0	25.1950335128008	0	0	0	0	0	0	0	0	0	0.494451159213273	3.625975167564	0	0	0	0	0
BOX_9_72	IL7	3.58	S	0.2	1.03971585405231	0	12.6703261220536	0	0	0	0	0.413303196641912	2.74459154020019	0	9.04100742654181	15.4730384242816	0	1.2980303519535	0	0	4.70778172424927	23.3968356474007	0	0	0	0.142072973845657	0	0	0	0	0	0	0	0	0	1.47239263803681	0	0.50371327090733	0.0774943493703584	0	0	0	0	0	20.8976428802067	0	0	0	0	0	0	0	0	0	0.684533419438166	5.43752018082015	0	0	0	0	0
BOX_9_73	IL7	30.27	S	0.2	10.2430790006752	0	14.5847400405132	0	0	0	0	0.675219446320054	2.21471978392978	0	6.46860229574612	14.1458474004051	0.202565833896016	1.38419986495611	0	0.0945307224848076	0.729237002025658	15.5435516542876	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07359891964889	0	0	0.830519918973666	0	0	0	0	0	24.5644834571236	0	0	0	0.087778528021607	0	0	0	0	0	0.276839972991222	6.88048615800135	0	0	0	0	0
BOX_9_74	IL7	39.31	S	0.2	2.67386314287487	0	2.37607792046653	0	0	0.105465599602953	0	1.0608598548297	1.11669458403127	0	9.0142068366524	15.4041814008313	0	0	0	0.155096470004343	0	2.74830944847695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.533531856814939	0	0.297785222408338	0	0	0	0	61.2320863577145	0	0	0	0	0	0	0	0	0.0868540232024319	0.638997456417892	2.55598982567157	0	0	0	0	0
BOX_9_62	IL9	3.87	S	0.2	3.02055406613047	0.0417039022937146	17.3607387548406	0	0	0.0893655049151028	0	2.46648793565684	2.88948465892166	0	4.44444444444444	17.4739350610664	0.86386654751266	0.786416443252904	0	0	1.92433720583855	9.12719690199583	0.11915400655347	0	0	0	0	0	0	0	0	0	0	0	0	1.34048257372654	0	0.685135537682455	0	0	0	0	0	0	32.9222520107239	0	0	0	0	0	0	0	0	0	0.506404527852249	3.9380399165922	0	0	0	0	0
BOX_9_75	IL9	33.43	S	0.2	33.9785081380004	0	8.30767297178408	0	0	0.119399233331239	0	0.452460252623641	2.43197385785207	0	4.95192609815874	17.8281907874065	0.207377615785835	0.628417017532835	0	0	0.590711996480865	0.672406208760133	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43279079997486	0	0.421039401746999	0.314208508766417	0	0	0	0	0	25.5640042732357	0	0	0	0	0	0	0	0	0	0	2.09891283855967	0	0	0	0	0
BOX_9_32	KL2	3.02	S	0.2	0	0	10.5967276227141	0.0577478344562079	0	0.105871029836381	0	4.30221366698749	21.5110683349374	0	5.59191530317613	7.0548604427334	0	5.38017324350337	0	0	7.57459095283927	10.9143407122233	0.712223291626564	0	0	0	0	0	0	0	0	0	0	0	0	2.29066410009625	0	0	2.6660250240616	0	0	0	0	0	7.94995187680462	0	0	0	0	0	0	0	0	0	1.33782483156882	11.953801732435	0	0	0	0	0
BOX_9_28	KL2	10.16	S	0.2	0	0	4.55445544554455	0	0	0	0	0.462046204620462	25.028502850285	0	5.44254425442544	15.3615361536154	0	6.70867086708671	0	0	0.84008400840084	28.034803480348	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30813081308131	0	0	2.77827782778278	0	0	0	0	0	5.86258625862586	0	0	0	0	0	0	0	0	0	0.234023402340234	3.38433843384338	0	0	0	0	0
BOX_9_29	KL2	20.1	S	0.2	4.43238952103731	0	1.79280232865838	0	0	0	0	1.36940989679809	4.06192114315957	0	0.747552262503308	5.14024874305372	0	2.06403810531887	0	0	0	0.231542736173591	0	0.31754432389521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.9669224662609	0	0	0	1.23048425509394	0	0	0	0	0	0	3.6451442180471	0	0	0	0	0
BOX_9_27	KL2	32.73	S	0.2	0	0	0.360837142169834	0	0	0	0	0.825916125410953	1.34712533076738	0	0.272632507417208	2.42963675727688	0	1.27495790233341	0	0	0	8.13888220671959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.7199101916446	0	0	0	1.65183225082191	0	0	0	0	0	0.593376633790394	0.384892951647823	0	0	0	0	0
BOX_9_25	KL4	2.75	S	0.2	1.65698667577725	0	5.52613597540144	0	0	0	0	0	4.18517253160232	0	13.5719166381961	10.4287666552784	0.384352579432866	1.8534335497096	0	0	0.204988042364195	42.9193713700034	1.40929279125384	0	0	0.111035189613939	0	0	0	0	0	0	0	0	0	0.700375811411001	0	0.555175948069696	0	0	0	0	0	0	11.9832593098736	0	0	0	0	0	0	0	0	0	0.572258284933379	3.93747864707892	0	0	0	0	0
BOX_9_24	KL4	10	S	0.2	1.33011671122123	0	2.75151594183999	0	0	0	0	0	3.85994653452435	0	15.8309969355154	11.5211579839604	0	0.44989241703071	0	0.136923779096303	0.658538175653648	36.8064158570777	0.339049357762274	0	0	0.117363239225403	0	0	0	0	0	0	0	0	0	0.808502314663885	0	0.938905913803221	1.70176696876834	0	0	0	0	0	19.6322618504271	0	0	0	0	0	0	0	0	0	1.85173110777857	1.26491491165156	0	0	0	0	0
BOX_9_23	KL4	20.13	S	0.2	9.10431861017783	0	18.1840531016963	0.196672949274769	0	0	0	0.172088830615422	0.401540604769319	0	6.87535851839712	6.01491436532	0	0.991559452593625	0	0	0.499877079406703	42.5469146931082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08170122101123	0	0	0	0	0	0	11.4152257641564	0	0	0	0	0	0	0	0	0	1.19642710808818	1.31934770138491	0	0	0	0	0
BOX_9_26	KL4	40.87	S	0.2	16.1619131627953	0	2.7246888170146	0	0	0	0	0	0.411643634225228	0	3.89101244731942	18.5337645790454	0	0.842889346270705	0	0	4.96912672743311	33.0295011271195	0	0	0	0	0	0	0	0	0	0	0	0.0882093501911203	0	0	0	0.999705968832696	0	0	0	0	0	0	16.4951484857395	0	0	0	0	0	0	0	0	0	0.539057140056846	1.31333921395668	0	0	0	0	0
BOX_3_18	ML1.1	6.449	S	0.2	0.0713345039508341	0	5.11139157155399	0	0	0.131694468832309	0	0.310030728709394	3.73134328358209	0	3.34449078138718	2.89179104477612	7.7123573309921	3.68470149253731	0.0768217734855136	0.301799824407375	0.134438103599649	36.0211808604039	0.181079894644425	0.370390693590869	0	0	0	0	0	0	0	0.0521290605794557	0	0.0301799824407375	0	0.694139596136962	0.035667251975417	0.677677787532924	0.0850526777875329	0	0	0	0.0329236172080773	0.0713345039508341	24.6597892888499	0	0.650241439859526	0	0.170105355575066	0	0	0	0	0	7.87697541703248	0.11523266022827	0.035667251975417	0	0.738037752414399	0	0
BOX_3_19	ML1.1	12.32	S	0.2	2.3343643171089	0	2.56552173205274	0	0	0.221390200227902	0	0.406967279830702	4.62965977535406	0	5.43382712029953	3.94921048347713	0	3.90037440989744	0.26697053556894	0.446036138694449	0.123718053068533	22.6404037115416	0.153019697216344	0.429757447501221	0	0	0	0	0	0	0	0.0683705030115579	0	0.0651147647729123	0	1.25020348363992	0.0455803353410386	0.911606706820772	0.136741006023116	0	0	0	0.0683705030115579	0	35.5103369689077	0	0.924629659775354	0	0.208367247273319	0	0	0	0	0	11.9550708123067	0.302783656194042	0	0	1.05160345108253	0	0
BOX_2_79	ML1.10	4.668	S	0.2	0.878918254456054	0	0.338045482483098	0	0	0	0	4.41917639827904	7.71358328211432	0	3.56484326982176	24.5236631837738	0	1.83773816840811	0.473263675476337	0	2.04056545789797	17.8672403196066	0	0	0	0	0	0	0	0	0	0.0860479409956976	0	0	0	0.82360172095882	0.0553165334972342	1.61647203441918	0	0	0	0	0	0	26.4351567301782	0	0.184388444990781	0	0.700676090964966	0	0	0	0	0	3.28211432083589	2.82114320835894	0.338045482483098	0	0	0	0
BOX_3_42	ML1.10	20.178	S	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_3_43	ML1.10	20.178	S	0.2	0	0	0	0.254403672261704	0	0.270995216104859	0	0.10231452036612	0.157619666509969	0	5.82639714625446	9.69775737632387	0.450736941072367	0.174211210353123	0	0.0304178303791168	1.7891214777535	18.8258717473661	0.171445953045931	0	0	0	0	0	0	0.0746619472941957	0	0.517103116444985	0	0	0	1.62044078201477	0.447971683765174	0.0912534911373503	1.23053950170063	0	0	0	0	0	33.0116417332633	0	0	0	0.0304178303791168	0	0	0	0	0	24.3038464729143	0.152089151895584	0.301413046483975	0	0.467328484915521	0	0
BOX_3_44	ML1.10	39.086	S	0.2	1.8618653728115	0	0	0.435506971034402	0	0.0789173705901266	0	0.0847631017449507	0.178294800222138	0	8.00865168210914	21.8308829976909	0.0818402361675387	0.0467658492385935	0.0438429836611814	0	0.821325227252799	16.9789261391869	0.219214918305907	0	0	0	0	0	0	0.146143278870605	0	0.993774296320112	0	0.0175371934644726	0	1.2802151229065	0.838862420717271	0.0263057901967089	0	0	0	0	0	0	21.5356735743723	0	0	0	0.029228655774121	0	0	0	0	0	23.4384590652676	0.187063396954374	0.175371934644726	0	0.660567620495133	0	0
BOX_3_57	ML1.12	5.511	S	0.2	0.353009873659624	0	0.480411933326255	0	0	0.114131011784691	0	0.70336553774286	3.89372544856142	0	4.9952224227625	12.7216264996284	0.127402059666631	0.48837456205542	0.175177832041618	0.0769720777152564	0.870580741055314	30.1518207877694	0.0769720777152564	0	0	0	0	0	0	0.0185794670347171	0	0.177832041618006	0	0.0291963053402697	0	6.00382206179	0.0371589340694341	0.14332731712496	0	0	0	0	0	0	35.9725023887886	0	0	0	0.0637010298333156	0	0	0	0	0	0.99002017199278	0.655589765367874	0.0822804968680327	0	0.597197154687334	0	0
BOX_3_58	ML1.12	5.511	S	0.2	0	0	15.519201104165	0	0	0	0	1.94040756677762	0.198912072744987	0	0.515547617114557	3.19477145408785	0.925550052772591	0.0974263213444832	0.223268653081107	0	2.88625476983032	42.8351059511245	0	0	0	0	0	0	0	0	0.0974263213444832	0.336932694649671	0	0.207030932857027	0	11.5815539498254	0	0.0446537306162215	0	0	0	0	0	0	17.536737842007	0	0	0	0.0933668912884631	0	0	0	0	0	0.487131606722416	0.146139482016725	1.13258098562962	0	0	0	0
BOX_3_59	ML1.12	5.511	S	0.2	0	0	12.1171557078604	0	0	0.139216106232598	0	4.5191689869351	1.12979224673378	0	2.23816663097023	17.2520882415935	1.06553865924181	0.594345684300707	0.722852859284643	0.0856714499892911	2.43628185907046	20.6146926536732	0	0	0	0	0	0	0	0	0.0535446562433069	0.289141143713857	0	0.171342899978582	0	9.1936174769758	0	0	0	0	0.117798243735275	0	0	0	24.2664382094667	0	0	0	0	0	0	0	0	0	0.69608053116299	1.44035125294496	0.856714499892911	0	0	0	0
BOX_3_60	ML1.12	19.234	S	0.2	0.48260096520193	0	0.279400558801118	0	0	0.139700279400559	0	1.99390398780798	3.21310642621285	0	5.20701041402083	8.11531623063246	0	0.444500889001778	0.647701295402591	0.063500127000254	0.647701295402591	35.3822707645415	0	0	0	0	0	0	0	0	0	0.266700533401067	0	0	0	6.88341376682753	0	0.127000254000508	0	0	0	0	0	0	35.0266700533401	0	0	0	0	0	0	0	0	0	0.342900685801372	0.647701295402591	0.0889001778003556	0	0	0	0
BOX_3_61	ML1.12	19.234	S	0.2	2.87192380215636	0	0.904124159938113	0	0	0.362616641686409	0	0.730068171928637	0.585021515254073	0	5.48276362229851	13.3442924140599	4.09515060677851	3.25387999806604	0.111202436783832	0	0.730068171928637	6.08228980322004	0.454479524246966	0	0	0	0	0	0	0	0	0.294928201904946	0	0	0	5.20234008606102	0.091862882560557	0	0	0	0	0	0	0	48.0491224677271	0	0	0	0.154716433786201	0	0	0	0	0	6.23700623700624	0.401295750132959	0.560847072474979	0	0	0	0
BOX_3_62	ML1.12	29.311	S	0.2	0	0	0.0933820544051969	0	0	0.446609825416159	0	1.90824198132359	0.353227771010962	0	3.80836378400325	8.88753552578157	8.85505481120585	2.43199350385709	0.393828664230613	0	1.33982947624848	8.93219650832318	0	0	0	0	0	0	0	0.0324807145757207	0.109622411693057	0.807957775071052	0.95818107998376	0.182704019488429	0	9.93909866017052	0.0568412505075112	0.0933820544051969	0	0	0	0	0	0	43.7596427121397	0	0	0	0.178643930166464	0	0	0	0	0	4.19001218026797	0.836378400324807	1.40479090539992	0	0	0	0
BOX_9_87	ML1.12	29.311	S	0.2	11.4641632063549	0	0.324968405849431	0	0	0.090269001624842	0	0.770295480531985	0.282842871757838	0	0.601793344165613	3.17145092375278	6.9146055244629	0.523560209424084	0.114340735391467	0	3.70102906661852	23.6384425588253	0	0	0	0	0	0	0	0	0.150448336041403	0.649936811698863	0	0.168502136366372	0	13.7509779141843	0	0	0	0	0	0	0	0	31.1066979599206	0	0	0	0.204609737016309	0	0	0	0	0	0.379129806824337	0.228681470782933	1.76325449840525	0	0	0	0
