cellid	station	depth_m	station_type	filter	Annelida;Clitellata	Annelida;Polychaeta	Apicomplexa;Aconoidasida	Apicomplexa;Conoidasida	Arthropoda;Arachnida	Arthropoda;Ellipura	Arthropoda;Insecta	Arthropoda;Malacostraca	Arthropoda;Maxillopoda	Ascomycota;Dothideomycetes	Ascomycota;Eurotiomycetes	Ascomycota;Incertae_Sedis	Ascomycota;Lecanoromycetes	Ascomycota;Leotiomycetes	Ascomycota;Saccharomycetes	Ascomycota;Sordariomycetes	Ascomycota;Taphrinomycetes	Bangiales;Bangiales_cl	Basidiomycota;Agaricomycetes	Basidiomycota;Dacrymycetes	Basidiomycota;Malasseziomycetes	Basidiomycota;Microbotryomycetes	Basidiomycota;Pucciniomycetes	Basidiomycota;Tremellomycetes	Brachiopoda;Phoroniformea_cl	Cercozoa;Thecofilosea	Chlorophyta_ph;Chlorodendrophyceae	Chlorophyta_ph;Chlorophyceae	Chlorophyta_ph;Mamiellophyceae	Chlorophyta_ph;Nephroselmidophyceae	Chlorophyta_ph;Prasinophytae	Chlorophyta_ph;Trebouxiophyceae	Chlorophyta_ph;Ulvophyceae	Choanoflagellida;Craspedida	Chytridiomycota;Incertae_Sedis	Ciliophora;Intramacronucleata	Ciliophora;Postciliodesmatophora	Cnidaria;Anthozoa	Cnidaria;Hydrozoa	Cnidaria;Scyphozoa	Cryptomonadales;Cryptomonadales_cl	Cryptomycota;LKM11_cl	Cryptophyceae_ph;Cryptophyceae_cl	Ctenophora;Tentaculata	Dinoflagellata;Dinophyceae	Dinoflagellata;Incertae_Sedis	Dinoflagellata;Noctilucales	Discosea;Longamoebia	Echinodermata;Asteroidea	Echinodermata;Crinoidea	Echinodermata;Echinoidea	Echinodermata;Holothuroidea	Echinodermata;Ophiuroidea	Entoprocta;Solitaria	Euglenozoa;Euglenida	Euglenozoa;Kinetoplastea	Florideophycidae;Corallinophycidae	Florideophycidae;Rhodymeniophycidae	Gastrotricha;Gastrotricha_cl	Hemichordata;Enteropneusta	Hyphochytriomycetes;Hyphochytriomycetes_cl	Ichthyosporea;Dermocystida	Ichthyosporea;Ichthyophonae	Incertae_Sedis;Incertae_Sedis_cl	Kinorhyncha;Kinorhyncha_cl	Labyrinthulomycetes;Labyrinthulomycetes_cl	LKM15;LKM15_cl	MAST-3;MAST-3C	MAST-3;MAST-3E	MAST-3;MAST-3F	MAST-3;MAST-3I	MAST-3;MAST-3K	MAST-4;MAST-4D	MAST-6;MAST-6_cl	Mollusca;Bivalvia	Mollusca;Gastropoda	Mucoromycota;Glomeromycetes	Mucoromycota;Incertae_Sedis	Nematoda;Chromadorea	Nematoda;Enoplea	Nemertea;Anopla	Nemertea;Enopla	Neocallimastigomycota;Neocallimastigomycetes	Nucleariidae_and_Fonticula_group;Nucleariidae_and_Fonticula_group_cl	Ochrophyta;Chrysophyceae	Ochrophyta;Diatomea	Ochrophyta;Dictyochophyceae	Ochrophyta;Eustigmatophyceae	Ochrophyta;Ochrophyta_cl	Ochrophyta;Pelagophyceae	Ochrophyta;Phaeophyceae	Ochrophyta;Pinguiophyceae	Ochrophyta;Raphidophyceae	Opalinata;Opalinata_cl	Opisthokonta_ph;Aphelidea	Pavlovophyceae;Pavlovophyceae_cl	Peronosporomycetes;Peronosporomycetes_cl	Phragmoplastophyta;Embryophyta	Phragmoplastophyta;Zygnematophyceae_cl	Placozoa;Placozoa_cl	Platyhelminthes;Rhabditophora	Porifera;Demospongiae	Priapulida;Priapulida_cl	Protalveolata;Perkinsidae	Protalveolata;Syndiniales	Prymnesiophyceae;Coccolithales	Prymnesiophyceae;Isochrysidales	Prymnesiophyceae;Prymnesiales	Prymnesiophyceae;Prymnesiophyceae_cl	Prymnesiophyceae;uncultured	Rotifera;Monogononta	Tunicata;Ascidiacea	Tunicata;Thaliacea	uncultured;uncultured_cl	Vertebrata;Actinopterygii	Vertebrata;Chondrichthyes	Vertebrata;Mammalia	Zoopagomycota;Basidiobolomycetes
BOX_6_82	IL1.1	2.75	P	3	0	0.341867908059354	0	0	0	0	0	0	0.0400058190282223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.8837649112598	0	0	0	0	0	0.618271748617981	1.56022694210067	0	0	0	0	0.610997963340122	0	0	4.22970613907477	10.5833575792843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.541897003200466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25501891184172	0.581902822228688	0	0	0.192755309863253	0	0	0.20730288041897	0	0.0327320337503637	0	0	0	0	0	0	0	0	0	0.912860052371254	0	0	0	0.15638638347396	0	0	0	0	0.250945592086122	0	0	0	0
BOX_6_36	IL1.1	2.75	P	20	0	29.5136701524505	0	0	0	0	0	0	6.2177145017009	0	0	0	0	0	0	0	0	0	0.321280080635001	0	0	0	0	0	0	0.863046491117551	0	0	4.87589769434295	0.062996094242157	0	0	0	0	7.95010709336021	4.87589769434295	0	0	0.188988282726471	0	3.62227541892403	0	0	5.24757465037168	16.1395993448406	0.258283986392844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00957540632481	0	0	0	0	0.182688673302255	0	0	0	0.119692579060098	0	0	0	0	0	0	10.3754567216833	2.29935743983873	0	0	0.919742975935492	0	0	0	0	0	0.13229179790853	0	0	0	0	0	0	0	0	2.41905001889883	0	0	0	1.4048129016001	0	0	0	0	0	0	0	0	0
BOX_9_22	IL1.1	15.95	P	0.2	0	0.822273514137334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.15002885170225	0	0	26.731102135026	0	0	0	0	0	8.65551067512983	3.00057703404501	0	0	0	0	4.83266012694749	0	0	1.933064050779	16.8782458165032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3133294864397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7801500288517	7.14079630698211	0	4.73167916907097	0.591459896133872	0	0	0.577034045008655	0	0	0	1.45701096364686	0	0	0	0	0	0	0	2.53894979803808	0	0	0	3.86612810155799	0	0	0	0	0	0	0	0	0
BOX_6_81	IL1.1	15.95	P	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.1566265060241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.06024096385542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.7831325301205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_6_80	IL1.1	15.95	P	20	0	0	0	0	0	0	0	0	4.49172576832151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0591016548463	0	0	0	0	0	0	2.12765957446809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.3215130023641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_9_21	IL1.1	22.17	P	0.2	0	0	0	0	0	0	0	0	0.234741784037559	0	0	0	0	0	0	0	0	0	0.469483568075117	0	0	0	0	0	0	0.356807511737089	0	0	3.63380281690141	0	0.422535211267606	0	0	0	7.36150234741784	8.8075117370892	0	0	0	0	8.82629107981221	0	0	19.1361502347418	22.9483568075117	0	0	3.85915492957746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.309859154929577	0	0	0	0.178403755868545	0	4.88262910798122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.450704225352113	3.83098591549296	1.50234741784038	0	0	3.91549295774648	0	0	0.347417840375587	0	0	0	0	0	0	0	0	0	0	0	3.67136150234742	0	0	1.51173708920188	3.34272300469484	0	0	0	0	0	0	0	0	0
BOX_6_23	IL1.1	22.17	P	3	0.206139794494482	18.4288976278067	0	0	0	0	0	0	3.00012685525815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75808702270709	0	0	3.25066599010529	0	0.967271343397184	0.158569072688063	0	0	2.26436635798554	1.27806672586579	0	0.0253710516300901	0	0	0.577191424584549	0	0.0634276290752252	0.180768742864392	7.32271977673475	0	0	0.098312825066599	0	0	0	0	0	0	0	0	0	0	0	0	0.0697703919827477	0	0	0	0	0.0380565774451351	0	0	0	1.25586705568946	0	0	0	0.47887859951795	0.355194722821261	0	0	0	0	0	0	0	0	0	0.158569072688063	50.9101864772295	1.26538120005074	0.0317138145376126	0.098312825066599	0	0	0	0.171254598503108	0	0	0	0.986299632119751	0	0	0	0	0	0	0	1.36052264366358	0	0	0.199797031586959	0.834073322339211	0	0	0	0	0.206139794494482	0	0	0	0
BOX_6_13	IL1.1	22.17	P	20	0	0.348172937159855	0	0	0	0	1.28452151573539	0	6.00006760639557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.520569245850658	0	0	4.4451205084001	0	0.425920292059629	0.118311192238786	0	0	0.665922996315451	0.277186221816584	0	0	0	0	0	0	0	0	4.07328533279248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.172396308690802	0	0	0	0	0	0	0	0	0	0.385356454720617	0.0371835175607612	0	0	0	0	0	0	0	0	0	0.13183247135179	79.8262515633979	0.574654362302674	0	0	0	0	0	0	0	0	0	0.13183247135179	0	0	0	0	0	0	0	0.534090524963662	0	0	0	0.0473244768955143	0	0	0	0	0	0	0	0	0
BOX_2_50	IL2	2.65	P	0.2	0	0.971195424745432	0	0	0	0	0	0	0.387083275212721	0	0	0	0	0	0	0	0	0	0.0122053284976984	0	0	0	0	0	0	2.51604128888269	0	0	46.6784070302692	0.0819500627702608	0.142976705258753	0	0	0	4.70951318175478	5.28839447621705	0	0.029641512065839	0.0331287487794672	0	7.02155112289022	0	0	3.31287487794671	5.8533268238248	0	0	0.838680429627563	0.985144371599944	0	0	0	0	0	0	0	0	0	0	0	0.00697447342725624	0	0	0	0	0	0	0.027897893709025	0.338261961221928	1.9842376900544	0.183079927465476	0	0	0	0	0	0	0	0	0	0	0	0	0	0.346980053005998	1.45243409122611	2.69737759799135	0.327800251081043	0.772422932068629	1.5866927047008	0	0	0.451597154414842	0	0	0.0261542753522109	0	0	0	0	0	0	0	0	0.880527270191101	0	0	0.638164318593946	9.41728274515274	0	0	0	0	0	0	0	0	0
BOX_6_16	IL2	2.65	P	3	0	0.71884120635607	0	0	0	0	0	0	0.118906064209275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.462112204086045	0	0	69.2114366014485	0	0.178359096313912	0	0	0	2.25651280942601	2.26732245162685	0	0	0.0324289266025295	0	1.4538968760134	0	0	1.0782618095341	9.6692249486542	0.0189168738514755	0	0.235109717868339	0.767484596259864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0405361582531618	0.335098908226138	0.051345800454005	0	0	0.0486433899037942	0	0	0	0	0	0	0	0	0	0	0	6.7884553021295	1.77278132093828	0.0621554426548481	0	0.221597665117285	0	0	0.183763917414334	0	0	0	0	0	0	0	0	0	0	0	0.551291752243001	0	0	0.164847043562858	1.31066911685223	0	0	0	0	0	0	0	0	0
BOX_6_84	IL2	2.65	P	20	0	0.188540902901435	0	0	0	0	0	0	1.64449565308474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.6074159421808	0	0	0	0	0	0.408505289619776	0.0942704514507175	0	0	0	0	0.869383052267728	0	0	0	2.57672567298628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6106630355085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_9_66	IL2	3.85	S	0.2	0	16.0042603284937	0	0	0	0	1.46308649587981	0	4.22669432143057	0	0	0	0	0	0	0	0	0	0.235439206233533	0	0	0	0	0	0	3.73339312741746	0	0	7.22574135321487	0.156959470822356	0.431638544761478	0	0	0	10.7629351421044	7.31543247939907	0	0	0	0	3.2681204103369	0	0	2.06289590223667	27.596838387802	0.257861987779584	0	0.526935366332194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840854307976904	1.63125735747519	0	0	0.196199338527944	0	0	0	0	0	0	0	0	0	0	0.280284769325635	4.49016200459667	0.543752452491732	0.173776556981894	0	1.80503391445709	0	0	0.487695498626605	0	0.0504512584786143	0.325130332417736	0	0	0	0	0	0	0	0	0.622232187902909	0	0	2.13016424687482	1.15477324962162	0	0	0	0	0	0	0	0	0
BOX_2_27	IL2	15.38	P	0.2	0	3.13616514489877	0	0	0	0	0	0	0.244806140002647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30911737461956	0	0	16.2829165012571	8.87918486171761	0.476379515680826	0	0	0	14.4766441709673	2.28265184597062	0	0	0.258038904327114	0	1.98491464867011	0	0.449913987031891	2.30911737461956	16.4615588196374	0	0	0.55577610162763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0595474394601032	0	0	0	0	2.58700542543337	3.84411803625777	0	0	0	0.145560407569141	0.0992457324335054	0	0	0	0	0	0	0	0	0	0.965991795686119	2.4943760751621	3.54638083895726	0.741034802170173	2.81857880111155	2.32235013894403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086012968109038	0	0	8.47558554982136	1.70702659785629	0	0	0	0	0	0	0	0	0
BOX_6_85	IL2	15.38	P	3	0	0.0422701283677056	0	0	0	0	0	0	0.100113461923513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.4890876326503	0	0	0	0	0	0.211350641838528	1.76644641705043	0	0	0	0	0.498342566019266	0	0	0.295890898573939	3.61075886004138	0	0	0	0.0489443591626065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0800907695388106	0	0	0	0	0	0	0	0	0	0	0	8.3138668268482	0	0	0	0.0867650003337115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238047565018132	0	0	0	0.218024872633429	0	0	0	0	0	0	0	0	0
BOX_6_14	IL2	15.38	P	20	0	6.16438356164384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.7808219178082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.47945205479452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.5753424657534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_9_17	IL2	20	S	0.2	0	6.52403991533112	0	0	0	0	0.907166616268521	0	8.51224674931962	0	0	0	0	0	0	0	0	0	0.241911097671606	0	0	0	0	0	0	0.476262473540974	0	0	5.39008164499546	0.332627759298458	0	0	0	0	15.3462352585425	5.11793166011491	0	0	0.241911097671606	0	9.17750226791654	0	0	9.97883277895373	19.4360447535531	0	0	0.710613849410342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.725733293014817	1.18687632295132	0	0	0.113395827033565	0	0	0	0	0	0	0	0	0	0	0.257030541276081	5.89658300574539	1.33051103719383	1.63289990928334	0	1.5043846386453	0	0	0.627456909585727	0	0	0	0	0	0	0	0	0	0	0	0.687934684003629	0	0	0.967644390686423	2.67614151799214	0	0	0	0	0	0	0	0	0
BOX_9_67	IL2	31.57	S	0.2	0	5.42095171692522	0	0	0	0	2.64075300679798	0	6.78926268084365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36186160013945	0	0	7.32089942478647	0.278891406658532	0	0	0	0	15.6179187728778	11.6524315844518	0	0.0697228516646331	0	0	6.12689559002963	0	0	11.5914240892452	0	0	0	0	0.932543141014468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714659229562489	0.854104932891755	0	0	0.113299633955029	2.23113125326826	0	0	0	0	0	0	0	0	0	0	7.06815408750218	1.35959560746035	0.749520655394806	0.793097437685201	3.08523618616001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3815583057347	8.84608680495032	0	0	0	0	0	0	0	0	0
BOX_11_17	IL2	32.67	P	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_6_15	IL2	32.67	P	3	0	0.291246426837819	0	0	0	0	0	0	0.62833719864085	0	0	0	0	0	0	0	0.010786904697697	0	0	0	0	0	0	0	0	0.811714578501699	0	0	1.690847311364	0	0.552828865756971	0.345180950326304	0	0	0.191467558384122	0.326303867105334	0	0	0	0	0.115959225500243	0	0	0	0.666091365082789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0566312496629092	0	0	0	1.25397767110728	0.043147618790788	0	0	0	0	0	0	0	0	0	0	91.9098214767273	0.0566312496629092	0.105172320802546	0.0242705355698182	0	0	0	0	0	0	0	0.347877676500728	0	0	0	0	0	0	0	0.420689283210183	0	0	0	0.151016665767758	0	0	0	0	0	0	0	0	0
BOX_6_83	IL2	32.67	P	20	0	0	0	0	0	0	0	0	0.668090088849094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213513327364144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0619877402024933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.0564088435843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOX_9_68	IL3	3.61	S	0.2	0	0.417116145271485	0	0	0	0	0	0	11.9309600862999	0	0	0	0	0	0	0	0	0	0.0287666307083783	0	0	0	0	0	0	0.273282991729594	0	0	5.90435095289464	0	0	0	0	0	2.45954692556634	20.7551240560949	0	0	0.906148867313916	0	1.5893563466379	0	0	0.83423229054297	42.0280474649407	0.381157856886012	0	0.417116145271485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.711974110032363	0.201366414958648	0	0	0	0	1.10751528227256	0	0	0	0	0	0	0	0	0	2.40201366414959	4.07047824523553	0.654440848615606	0.445882775979863	0	1.06436533621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0791082344480403	0	0	0.553757641136282	0.560949298813376	0	0.17259978425027	0.050341603739662	0	0	0	0	0	0
BOX_9_69	IL3	20.29	S	0.2	0	0	0	0	0	0	0.902340039720231	0	10.4308781625076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.328123650807357	0	0	8.28512218288576	0	0	0	0	0	4.0281495553061	16.6652275278473	0	0	0.651929885156722	0	3.44961574993524	0	0	3.82954839823849	21.7597789482774	0.0820309127018392	0	0.531042224332959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.487868059753044	0.289266902685433	0.263362403937484	0	0	0.686469216820655	0	0	0	0	0	0	0	0	0	0	1.97737673776012	6.61859943010103	0.980053535964079	0.487868059753044	0.548311890164925	1.53700025904499	0	0	0	0	0	0	0.0172696658319662	0	0	0	0	0	0	0	0.565581555996891	0	0	2.18029531128573	12.4168897331837	0	0	0	0	0	0	0	0	0
BOX_9_60	IL3	33.34	S	0.2	10.4213912768314	0.76472759875534	0	0	0	0	1.94082590580666	0	0.743631664996572	0	0	0	0	0	0	0	0	0	0.379726807657824	0	0	0	0	0	0	0.759453615315648	0	0	1.99883972364327	0	0	0	0	0	1.86699013765097	20.2995622593745	0	0	0	0	1.04424872105902	0	0	1.21301619112916	13.6490691419229	0.200411370708296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015821950319076	0	0	0	0	0	0	0	0.253151205105216	0	0.258425188544908	0	0	0.63287801276304	0.168767470070144	0	0	0	0	0	0	0	0	0	0.954591002584252	30.2251990928748	0.268973155424292	0	0.485206476451664	0.559042244607352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32376984336269	0	0	1.5821950319076	7.99008491113338	0	0	0	0	0	0	0	0	0
BOX_9_70	IL5	4.04	S	0.2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.3333333333333	0	0	0	0	0	0	0	0	0
BOX_9_71	IL5	20.41	S	0.2	0	2.37885946599275	0	0	0	0	0	0	9.76266344357763	0	0	0	0	0	0	0	0	0	0.417536534446764	0	0	0	0	0	0	0.373585320294473	0	0	17.8057356334469	0.0549390176903637	0	0	0	0	6.46082848038677	10.279090209867	0	0	0.230743874299528	0	1.70860345017031	0	0	1.34051203164487	16.7014613778706	0	0	0	0	0	0	0	0	0	0.142841445994946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324140204373146	0	0	0	0	2.70299967036589	0	0	0	0	0	0	0	0	0	1.78551807493682	16.4981870124162	2.29095703768817	0.390067025601582	0.549390176903637	3.68091418525437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.494451159213273	0	0	0.994396220195583	2.63157894736842	0	0	0	0	0	0	0	0	0
BOX_9_72	IL7	3.58	S	0.2	0	1.03971585405231	0	0	0	0	0	0	12.6703261220536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.413303196641912	0	0	2.64772360348725	0.096867936712948	0	0	0	0	9.04100742654181	15.4730384242816	0	0	0	0	1.2980303519535	0	0	4.70778172424927	23.3968356474007	0	0	0	0	0	0	0	0	0	0.142072973845657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.600581207620278	0.871811430416532	0	0	0.50371327090733	0.0774943493703584	0	0	0	0	0	0	0	0	0	4.31385211494995	13.3031966419115	1.24636745237326	0	1.27219890216338	0.762027768808525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684533419438166	0	0	2.0536002583145	3.38391992250565	0	0	0	0	0	0	0	0	0
BOX_9_73	IL7	30.27	S	0.2	4.77380148548278	5.46927751519244	0	0	0	0	0	1.44496961512492	13.1397704253883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.675219446320054	0	0	1.87711006076975	0	0.337609723160027	0	0	0	6.46860229574612	14.1458474004051	0	0	0.202565833896016	0	1.38419986495611	0	0.0945307224848076	0.729237002025658	15.4287643484132	0.114787305874409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276839972991222	0.796758946657664	0	0	0	0.830519918973666	0	0	0	0	0	0	0	0	0	2.76164753544902	17.9270762997974	1.77582714382174	0	1.2761647535449	0.823767724510466	0	0	0	0	0	0	0.087778528021607	0	0	0	0	0	0	0	0.276839972991222	0	0	1.81634031060095	5.06414584740041	0	0	0	0	0	0	0	0	0
BOX_9_74	IL7	39.31	S	0.2	1.34623735963769	1.32762578323717	0	0	0	0	0	0	2.37607792046653	0	0	0	0	0	0	0	0	0	0.105465599602953	0	0	0	0	0	0	1.0608598548297	0	0	1.11669458403127	0	0	0	0	0	9.0142068366524	15.4041814008313	0	0	0	0	0	0	0.155096470004343	0	2.18375829766115	0.564551150815807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.533531856814939	0	0	0	0.297785222408338	0	0	0	0	0	0	2.40089335566722	55.7354674607606	1.61920714684534	0	0.874744090824493	0.60177430361685	0	0	0	0	0	0	0	0	0	0	0	0	0.0868540232024319	0	0.638997456417892	0	0	1.51374154724238	1.04224827842918	0	0	0	0	0	0	0	0	0
BOX_9_62	IL9	3.87	S	0.2	3.02055406613047	0	0.0417039022937146	0	0	0	0	0	17.3607387548406	0	0	0	0	0	0	0	0	0	0.0893655049151028	0	0	0	0	0	0	2.46648793565684	0	0	2.88948465892166	0	0	0	0	0	4.44444444444444	17.4739350610664	0	0	0.86386654751266	0	0.786416443252904	0	0	1.92433720583855	8.91867739052726	0.208519511468573	0	0.11915400655347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74471254095919	0.595770032767352	0	0	0.685135537682455	0	0	0	0	0	0	0	0	0	0	2.98480786416443	26.8573130771522	0.959189752755436	0	1.1021745606196	1.01876675603217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.506404527852249	0	0	0.595770032767352	3.34226988382484	0	0	0	0	0	0	0	0	0
BOX_9_75	IL9	33.43	S	0.2	0	33.9785081380004	0	0	0	0	0	0	8.30767297178408	0	0	0	0	0	0	0	0	0	0.119399233331239	0	0	0	0	0	0	0.452460252623641	0	0	2.18060705083894	0.251366807013134	0	0	0	0	4.95192609815874	17.8281907874065	0	0	0.207377615785835	0	0.628417017532835	0	0	0.590711996480865	0.672406208760133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.860931314019984	0.57185948595488	0	0	0.421039401746999	0.314208508766417	0	0	0	0	0	0	0	0	0	2.62678313328725	20.5618048136744	0.923773015773267	0	0.779237101740715	0.672406208760133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76038459121473	1.33852824734494	0	0	0	0	0	0	0	0	0
BOX_9_32	KL2	3.02	S	0.2	0	0	0	0	0	0	0	0	10.5967276227141	0	0	0	0	0	0.0577478344562079	0	0	0	0.105871029836381	0	0	0	0	0	0	4.30221366698749	0	0	21.4436958614052	0.0673724735322425	0	0	0	0	5.59191530317613	7.0548604427334	0	0	0	0	5.38017324350337	0	0	7.57459095283927	10.9143407122233	0	0	0.712223291626564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29066410009625	0	0	0	0	2.6660250240616	0	0	0	0	0	0	0	0	0	0.0866217516843118	3.27237728585178	2.4735322425409	0.442733397497594	0	0.875842155919153	0	0	0.798845043310876	0	0	0	0	0	0	0	0	0	0	0	1.33782483156882	0	0	0.587102983638114	11.3666987487969	0	0	0	0	0	0	0	0	0
BOX_9_28	KL2	10.16	S	0.2	0	0	0	0	0	0	0	0	4.55445544554455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.462046204620462	0	0	25.028502850285	0	0	0	0	0	5.44254425442544	15.3615361536154	0	0	0	0	6.70867086708671	0	0	0.84008400840084	28.034803480348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30813081308131	0	0	0	0	2.77827782778278	0	0	0	0	0	0	0	0	0	0	3.63036303630363	1.91419141914191	0	0.318031803180318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234023402340234	0	0	0	3.38433843384338	0	0	0	0	0	0	0	0	0
