"Sample","transect","is_dbo3","cluster11","class","sample_pct"
"BOX_9_16","SLY","Other transects","C2a","Oxyphotobacteria",0
"BOX_9_16","SLY","Other transects","C2a","Phycisphaerae",1.00486223662885
"BOX_9_16","SLY","Other transects","C2a","Planctomycetacia",0
"BOX_9_16","SLY","Other transects","C2a","Spirochaetia",1.51134521880065
"BOX_9_16","SLY","Other transects","C2a","Thermoplasmata",0
"BOX_9_16","SLY","Other transects","C2a","Verrucomicrobiae",3.05510534846029
"BOX_9_17","IL","Other transects","C2b2","Acidimicrobiia",0.28714582906033
"BOX_9_17","IL","Other transects","C2b2","Actinobacteria",0.351607137624894
"BOX_9_17","IL","Other transects","C2b2","Alphaproteobacteria",23.4727064959419
"BOX_9_17","IL","Other transects","C2b2","Bacteroidia",34.9702598962759
"BOX_9_17","IL","Other transects","C2b2","CPR2",0
"BOX_9_17","IL","Other transects","C2b2","Campylobacteria",0
"BOX_9_17","IL","Other transects","C2b2","Chitinivibrionia",0
"BOX_9_17","IL","Other transects","C2b2","Clostridia",0
"BOX_9_17","IL","Other transects","C2b2","Deltaproteobacteria",0.462949397872777
"BOX_9_17","IL","Other transects","C2b2","Gammaproteobacteria",38.8672390049518
"BOX_9_17","IL","Other transects","C2b2","Gracilibacteria",0
"BOX_9_17","IL","Other transects","C2b2","Kiritimatiellae",0
"BOX_9_17","IL","Other transects","C2b2","Lentisphaeria",0
"BOX_9_17","IL","Other transects","C2b2","Lokiarchaeia",0
"BOX_9_17","IL","Other transects","C2b2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_17","IL","Other transects","C2b2","Mollicutes",0.084971724926016
"BOX_9_17","IL","Other transects","C2b2","Nitrososphaeria",0.0820416654458086
"BOX_9_17","IL","Other transects","C2b2","Nitrospinia",0
"BOX_9_17","IL","Other transects","C2b2","OM190",0
"BOX_9_17","IL","Other transects","C2b2","Oligosphaeria",0
"BOX_9_17","IL","Other transects","C2b2","Oxyphotobacteria",0
"BOX_9_17","IL","Other transects","C2b2","Phycisphaerae",0.366257435025931
"BOX_9_17","IL","Other transects","C2b2","Planctomycetacia",0
"BOX_9_17","IL","Other transects","C2b2","Spirochaetia",0.0879017844062235
"BOX_9_17","IL","Other transects","C2b2","Thermoplasmata",0
"BOX_9_17","IL","Other transects","C2b2","Verrucomicrobiae",0.966919628468458
"BOX_9_18","DBO3","DBO3","C2b2","Acidimicrobiia",0.464997770558634
"BOX_9_18","DBO3","DBO3","C2b2","Actinobacteria",0.286642461303268
"BOX_9_18","DBO3","DBO3","C2b2","Alphaproteobacteria",17.0584113637811
"BOX_9_18","DBO3","DBO3","C2b2","Bacteroidia",41.7160328683356
"BOX_9_18","DBO3","DBO3","C2b2","CPR2",0
"BOX_9_18","DBO3","DBO3","C2b2","Campylobacteria",0
"BOX_9_18","DBO3","DBO3","C2b2","Chitinivibrionia",0
"BOX_9_18","DBO3","DBO3","C2b2","Clostridia",0
"BOX_9_18","DBO3","DBO3","C2b2","Deltaproteobacteria",0.23568380151602
"BOX_9_18","DBO3","DBO3","C2b2","Gammaproteobacteria",37.5692719281483
"BOX_9_18","DBO3","DBO3","C2b2","Gracilibacteria",0
"BOX_9_18","DBO3","DBO3","C2b2","Kiritimatiellae",0
"BOX_9_18","DBO3","DBO3","C2b2","Lentisphaeria",0
"BOX_9_18","DBO3","DBO3","C2b2","Lokiarchaeia",0
"BOX_9_18","DBO3","DBO3","C2b2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_18","DBO3","DBO3","C2b2","Mollicutes",0
"BOX_9_18","DBO3","DBO3","C2b2","Nitrososphaeria",0.108287152047901
"BOX_9_18","DBO3","DBO3","C2b2","Nitrospinia",0
"BOX_9_18","DBO3","DBO3","C2b2","OM190",0
"BOX_9_18","DBO3","DBO3","C2b2","Oligosphaeria",0
"BOX_9_18","DBO3","DBO3","C2b2","Oxyphotobacteria",0
"BOX_9_18","DBO3","DBO3","C2b2","Phycisphaerae",0.522326262819288
"BOX_9_18","DBO3","DBO3","C2b2","Planctomycetacia",0
"BOX_9_18","DBO3","DBO3","C2b2","Spirochaetia",0.515956430345882
"BOX_9_18","DBO3","DBO3","C2b2","Thermoplasmata",0
"BOX_9_18","DBO3","DBO3","C2b2","Verrucomicrobiae",1.52238996114402
"BOX_9_19","DBO3","DBO3","C2b2","Acidimicrobiia",0.582719098521977
"BOX_9_19","DBO3","DBO3","C2b2","Actinobacteria",0.119631073206499
"BOX_9_19","DBO3","DBO3","C2b2","Alphaproteobacteria",17.921506579709
"BOX_9_19","DBO3","DBO3","C2b2","Bacteroidia",40.4584571450623
"BOX_9_19","DBO3","DBO3","C2b2","CPR2",0
"BOX_9_19","DBO3","DBO3","C2b2","Campylobacteria",0
"BOX_9_19","DBO3","DBO3","C2b2","Chitinivibrionia",0
"BOX_9_19","DBO3","DBO3","C2b2","Clostridia",0
"BOX_9_19","DBO3","DBO3","C2b2","Deltaproteobacteria",0.38204762088527
"BOX_9_19","DBO3","DBO3","C2b2","Gammaproteobacteria",35.0673407170146
"BOX_9_19","DBO3","DBO3","C2b2","Gracilibacteria",0
"BOX_9_19","DBO3","DBO3","C2b2","Kiritimatiellae",0
"BOX_9_19","DBO3","DBO3","C2b2","Lentisphaeria",0
"BOX_9_19","DBO3","DBO3","C2b2","Lokiarchaeia",0
"BOX_9_19","DBO3","DBO3","C2b2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_19","DBO3","DBO3","C2b2","Mollicutes",0
"BOX_9_19","DBO3","DBO3","C2b2","Nitrososphaeria",0.169798942615675
"BOX_9_19","DBO3","DBO3","C2b2","Nitrospinia",0
"BOX_9_19","DBO3","DBO3","C2b2","OM190",0
"BOX_9_19","DBO3","DBO3","C2b2","Oligosphaeria",0
"BOX_9_19","DBO3","DBO3","C2b2","Oxyphotobacteria",0
"BOX_9_19","DBO3","DBO3","C2b2","Phycisphaerae",0.355034152741867
"BOX_9_19","DBO3","DBO3","C2b2","Planctomycetacia",0
"BOX_9_19","DBO3","DBO3","C2b2","Spirochaetia",0
"BOX_9_19","DBO3","DBO3","C2b2","Thermoplasmata",0
"BOX_9_19","DBO3","DBO3","C2b2","Verrucomicrobiae",4.94346467024273
"BOX_9_2","DBO3","DBO3","B1","Acidimicrobiia",0
"BOX_9_2","DBO3","DBO3","B1","Actinobacteria",0
"BOX_9_2","DBO3","DBO3","B1","Alphaproteobacteria",18.3570581257414
"BOX_9_2","DBO3","DBO3","B1","Bacteroidia",30.8837485172005
"BOX_9_2","DBO3","DBO3","B1","CPR2",0
"BOX_9_2","DBO3","DBO3","B1","Campylobacteria",0
"BOX_9_2","DBO3","DBO3","B1","Chitinivibrionia",0
"BOX_9_2","DBO3","DBO3","B1","Clostridia",0
"BOX_9_2","DBO3","DBO3","B1","Deltaproteobacteria",0.391459074733096
"BOX_9_2","DBO3","DBO3","B1","Gammaproteobacteria",37.4614472123369
"BOX_9_2","DBO3","DBO3","B1","Gracilibacteria",0
"BOX_9_2","DBO3","DBO3","B1","Kiritimatiellae",0
"BOX_9_2","DBO3","DBO3","B1","Lentisphaeria",0
"BOX_9_2","DBO3","DBO3","B1","Lokiarchaeia",0
"BOX_9_2","DBO3","DBO3","B1","Marinimicrobia_(SAR406_clade)_cl",0.0948991696322657
"BOX_9_2","DBO3","DBO3","B1","Mollicutes",0
"BOX_9_2","DBO3","DBO3","B1","Nitrososphaeria",0
"BOX_9_2","DBO3","DBO3","B1","Nitrospinia",0
"BOX_9_2","DBO3","DBO3","B1","OM190",0
"BOX_9_2","DBO3","DBO3","B1","Oligosphaeria",0
"BOX_9_2","DBO3","DBO3","B1","Oxyphotobacteria",0
"BOX_9_2","DBO3","DBO3","B1","Phycisphaerae",0
"BOX_9_2","DBO3","DBO3","B1","Planctomycetacia",0
"BOX_9_2","DBO3","DBO3","B1","Spirochaetia",0
"BOX_9_2","DBO3","DBO3","B1","Thermoplasmata",0
"BOX_9_2","DBO3","DBO3","B1","Verrucomicrobiae",12.8113879003559
"BOX_9_20","DBO3","DBO3","C2b2","Acidimicrobiia",0.246134244512654
"BOX_9_20","DBO3","DBO3","C2b2","Actinobacteria",0.0897666068222621
"BOX_9_20","DBO3","DBO3","C2b2","Alphaproteobacteria",18.0691492442231
"BOX_9_20","DBO3","DBO3","C2b2","Bacteroidia",36.8882840099612
"BOX_9_20","DBO3","DBO3","C2b2","CPR2",0
"BOX_9_20","DBO3","DBO3","C2b2","Campylobacteria",0.153471940696126
"BOX_9_20","DBO3","DBO3","C2b2","Chitinivibrionia",0
"BOX_9_20","DBO3","DBO3","C2b2","Clostridia",0
"BOX_9_20","DBO3","DBO3","C2b2","Deltaproteobacteria",0.32431806335785
"BOX_9_20","DBO3","DBO3","C2b2","Gammaproteobacteria",37.2357676492732
"BOX_9_20","DBO3","DBO3","C2b2","Gracilibacteria",0
"BOX_9_20","DBO3","DBO3","C2b2","Kiritimatiellae",0
"BOX_9_20","DBO3","DBO3","C2b2","Lentisphaeria",0
"BOX_9_20","DBO3","DBO3","C2b2","Lokiarchaeia",0
"BOX_9_20","DBO3","DBO3","C2b2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_20","DBO3","DBO3","C2b2","Mollicutes",0
"BOX_9_20","DBO3","DBO3","C2b2","Nitrososphaeria",0
"BOX_9_20","DBO3","DBO3","C2b2","Nitrospinia",0
"BOX_9_20","DBO3","DBO3","C2b2","OM190",0
"BOX_9_20","DBO3","DBO3","C2b2","Oligosphaeria",0
"BOX_9_20","DBO3","DBO3","C2b2","Oxyphotobacteria",0
"BOX_9_20","DBO3","DBO3","C2b2","Phycisphaerae",0
"BOX_9_20","DBO3","DBO3","C2b2","Planctomycetacia",0
"BOX_9_20","DBO3","DBO3","C2b2","Spirochaetia",0
"BOX_9_20","DBO3","DBO3","C2b2","Thermoplasmata",0.0405397579197313
"BOX_9_20","DBO3","DBO3","C2b2","Verrucomicrobiae",6.95256848323392
"BOX_9_23","KL","Other transects","C2b2","Acidimicrobiia",0
"BOX_9_23","KL","Other transects","C2b2","Actinobacteria",0.101522842639594
"BOX_9_23","KL","Other transects","C2b2","Alphaproteobacteria",13.7502538071066
"BOX_9_23","KL","Other transects","C2b2","Bacteroidia",42.1766497461929
"BOX_9_23","KL","Other transects","C2b2","CPR2",0
"BOX_9_23","KL","Other transects","C2b2","Campylobacteria",0
"BOX_9_23","KL","Other transects","C2b2","Chitinivibrionia",0
"BOX_9_23","KL","Other transects","C2b2","Clostridia",0
"BOX_9_23","KL","Other transects","C2b2","Deltaproteobacteria",0.552284263959391
"BOX_9_23","KL","Other transects","C2b2","Gammaproteobacteria",37.4741116751269
"BOX_9_23","KL","Other transects","C2b2","Gracilibacteria",0
"BOX_9_23","KL","Other transects","C2b2","Kiritimatiellae",0
"BOX_9_23","KL","Other transects","C2b2","Lentisphaeria",0
"BOX_9_23","KL","Other transects","C2b2","Lokiarchaeia",0
"BOX_9_23","KL","Other transects","C2b2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_23","KL","Other transects","C2b2","Mollicutes",0
"BOX_9_23","KL","Other transects","C2b2","Nitrososphaeria",0
"BOX_9_23","KL","Other transects","C2b2","Nitrospinia",0
"BOX_9_23","KL","Other transects","C2b2","OM190",0
"BOX_9_23","KL","Other transects","C2b2","Oligosphaeria",0
"BOX_9_23","KL","Other transects","C2b2","Oxyphotobacteria",0
"BOX_9_23","KL","Other transects","C2b2","Phycisphaerae",0.158375634517766
"BOX_9_23","KL","Other transects","C2b2","Planctomycetacia",0
"BOX_9_23","KL","Other transects","C2b2","Spirochaetia",0
"BOX_9_23","KL","Other transects","C2b2","Thermoplasmata",0
"BOX_9_23","KL","Other transects","C2b2","Verrucomicrobiae",5.78680203045685
"BOX_9_24","KL","Other transects","C2b2","Acidimicrobiia",0.165850895999353
"BOX_9_24","KL","Other transects","C2b2","Actinobacteria",0
"BOX_9_24","KL","Other transects","C2b2","Alphaproteobacteria",15.5009910602322
"BOX_9_24","KL","Other transects","C2b2","Bacteroidia",38.3965049957526
"BOX_9_24","KL","Other transects","C2b2","CPR2",0
"BOX_9_24","KL","Other transects","C2b2","Campylobacteria",0
"BOX_9_24","KL","Other transects","C2b2","Chitinivibrionia",0
"BOX_9_24","KL","Other transects","C2b2","Clostridia",0
"BOX_9_24","KL","Other transects","C2b2","Deltaproteobacteria",0.351927511023017
"BOX_9_24","KL","Other transects","C2b2","Gammaproteobacteria",41.8874640993487
"BOX_9_24","KL","Other transects","C2b2","Gracilibacteria",0
"BOX_9_24","KL","Other transects","C2b2","Kiritimatiellae",0
"BOX_9_24","KL","Other transects","C2b2","Lentisphaeria",0
"BOX_9_24","KL","Other transects","C2b2","Lokiarchaeia",0
"BOX_9_24","KL","Other transects","C2b2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_24","KL","Other transects","C2b2","Mollicutes",0
"BOX_9_24","KL","Other transects","C2b2","Nitrososphaeria",0
"BOX_9_24","KL","Other transects","C2b2","Nitrospinia",0
"BOX_9_24","KL","Other transects","C2b2","OM190",0.0364062942437604
"BOX_9_24","KL","Other transects","C2b2","Oligosphaeria",0
"BOX_9_24","KL","Other transects","C2b2","Oxyphotobacteria",0
"BOX_9_24","KL","Other transects","C2b2","Phycisphaerae",0
"BOX_9_24","KL","Other transects","C2b2","Planctomycetacia",0
"BOX_9_24","KL","Other transects","C2b2","Spirochaetia",0
"BOX_9_24","KL","Other transects","C2b2","Thermoplasmata",0
"BOX_9_24","KL","Other transects","C2b2","Verrucomicrobiae",3.66085514340035
"BOX_9_25","KL","Other transects","C2b2","Acidimicrobiia",0.0486570650058388
"BOX_9_25","KL","Other transects","C2b2","Actinobacteria",0.0973141300116777
"BOX_9_25","KL","Other transects","C2b2","Alphaproteobacteria",11.8074477747502
"BOX_9_25","KL","Other transects","C2b2","Bacteroidia",49.7761775009731
"BOX_9_25","KL","Other transects","C2b2","CPR2",0
"BOX_9_25","KL","Other transects","C2b2","Campylobacteria",0
"BOX_9_25","KL","Other transects","C2b2","Chitinivibrionia",0
"BOX_9_25","KL","Other transects","C2b2","Clostridia",0
"BOX_9_25","KL","Other transects","C2b2","Deltaproteobacteria",0.249772933696639
"BOX_9_25","KL","Other transects","C2b2","Gammaproteobacteria",37.0312702737771
"BOX_9_25","KL","Other transects","C2b2","Gracilibacteria",0
"BOX_9_25","KL","Other transects","C2b2","Kiritimatiellae",0
"BOX_9_25","KL","Other transects","C2b2","Lentisphaeria",0
"BOX_9_25","KL","Other transects","C2b2","Lokiarchaeia",0
"BOX_9_25","KL","Other transects","C2b2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_25","KL","Other transects","C2b2","Mollicutes",0.0356818476709485
"BOX_9_25","KL","Other transects","C2b2","Nitrososphaeria",0
"BOX_9_25","KL","Other transects","C2b2","Nitrospinia",0
"BOX_9_25","KL","Other transects","C2b2","OM190",0
"BOX_9_25","KL","Other transects","C2b2","Oligosphaeria",0
"BOX_9_25","KL","Other transects","C2b2","Oxyphotobacteria",0
"BOX_9_25","KL","Other transects","C2b2","Phycisphaerae",0
"BOX_9_25","KL","Other transects","C2b2","Planctomycetacia",0
"BOX_9_25","KL","Other transects","C2b2","Spirochaetia",0
"BOX_9_25","KL","Other transects","C2b2","Thermoplasmata",0
"BOX_9_25","KL","Other transects","C2b2","Verrucomicrobiae",0.953678474114441
"BOX_9_26","KL","Other transects","C2b2","Acidimicrobiia",0.0773363725170954
"BOX_9_26","KL","Other transects","C2b2","Actinobacteria",0
"BOX_9_26","KL","Other transects","C2b2","Alphaproteobacteria",11.2911103874959
"BOX_9_26","KL","Other transects","C2b2","Bacteroidia",38.7577336372517
"BOX_9_26","KL","Other transects","C2b2","CPR2",0
"BOX_9_26","KL","Other transects","C2b2","Campylobacteria",0.17909475740801
"BOX_9_26","KL","Other transects","C2b2","Chitinivibrionia",0
"BOX_9_26","KL","Other transects","C2b2","Clostridia",0
"BOX_9_26","KL","Other transects","C2b2","Deltaproteobacteria",0.500651253663302
"BOX_9_26","KL","Other transects","C2b2","Gammaproteobacteria",45.1155975252361
"BOX_9_26","KL","Other transects","C2b2","Gracilibacteria",0
"BOX_9_26","KL","Other transects","C2b2","Kiritimatiellae",0
"BOX_9_26","KL","Other transects","C2b2","Lentisphaeria",0
"BOX_9_26","KL","Other transects","C2b2","Lokiarchaeia",0
"BOX_9_26","KL","Other transects","C2b2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_26","KL","Other transects","C2b2","Mollicutes",0
"BOX_9_26","KL","Other transects","C2b2","Nitrososphaeria",0
"BOX_9_26","KL","Other transects","C2b2","Nitrospinia",0
"BOX_9_26","KL","Other transects","C2b2","OM190",0
"BOX_9_26","KL","Other transects","C2b2","Oligosphaeria",0
"BOX_9_26","KL","Other transects","C2b2","Oxyphotobacteria",0
"BOX_9_26","KL","Other transects","C2b2","Phycisphaerae",0
"BOX_9_26","KL","Other transects","C2b2","Planctomycetacia",0
"BOX_9_26","KL","Other transects","C2b2","Spirochaetia",0
"BOX_9_26","KL","Other transects","C2b2","Thermoplasmata",0
"BOX_9_26","KL","Other transects","C2b2","Verrucomicrobiae",4.07847606642787
"BOX_9_27","KL","Other transects","C2b2","Acidimicrobiia",0.329531051964512
"BOX_9_27","KL","Other transects","C2b2","Actinobacteria",0
"BOX_9_27","KL","Other transects","C2b2","Alphaproteobacteria",16.1153358681876
"BOX_9_27","KL","Other transects","C2b2","Bacteroidia",36.8314321926489
"BOX_9_27","KL","Other transects","C2b2","CPR2",0.228136882129278
"BOX_9_27","KL","Other transects","C2b2","Campylobacteria",0.183776932826363
"BOX_9_27","KL","Other transects","C2b2","Chitinivibrionia",0
"BOX_9_27","KL","Other transects","C2b2","Clostridia",0
"BOX_9_27","KL","Other transects","C2b2","Deltaproteobacteria",0.595690747782003
"BOX_9_27","KL","Other transects","C2b2","Gammaproteobacteria",36.2927756653993
"BOX_9_27","KL","Other transects","C2b2","Gracilibacteria",0.253485424588086
"BOX_9_27","KL","Other transects","C2b2","Kiritimatiellae",0
"BOX_9_27","KL","Other transects","C2b2","Lentisphaeria",0
"BOX_9_27","KL","Other transects","C2b2","Lokiarchaeia",0
"BOX_9_27","KL","Other transects","C2b2","Marinimicrobia_(SAR406_clade)_cl",0.139416983523447
"BOX_9_27","KL","Other transects","C2b2","Mollicutes",0
"BOX_9_27","KL","Other transects","C2b2","Nitrososphaeria",1.29911280101394
"BOX_9_27","KL","Other transects","C2b2","Nitrospinia",0
"BOX_9_27","KL","Other transects","C2b2","OM190",0.0443599493029151
"BOX_9_27","KL","Other transects","C2b2","Oligosphaeria",0
"BOX_9_27","KL","Other transects","C2b2","Oxyphotobacteria",0
"BOX_9_27","KL","Other transects","C2b2","Phycisphaerae",0.297845373891001
"BOX_9_27","KL","Other transects","C2b2","Planctomycetacia",0
"BOX_9_27","KL","Other transects","C2b2","Spirochaetia",0
"BOX_9_27","KL","Other transects","C2b2","Thermoplasmata",0
"BOX_9_27","KL","Other transects","C2b2","Verrucomicrobiae",7.38910012674271
"BOX_9_28","KL","Other transects","C2b2","Acidimicrobiia",0
"BOX_9_28","KL","Other transects","C2b2","Actinobacteria",0.15358361774744
"BOX_9_28","KL","Other transects","C2b2","Alphaproteobacteria",12.7773037542662
"BOX_9_28","KL","Other transects","C2b2","Bacteroidia",41.2798634812287
"BOX_9_28","KL","Other transects","C2b2","CPR2",0
"BOX_9_28","KL","Other transects","C2b2","Campylobacteria",0.110921501706485
"BOX_9_28","KL","Other transects","C2b2","Chitinivibrionia",0
"BOX_9_28","KL","Other transects","C2b2","Clostridia",0
"BOX_9_28","KL","Other transects","C2b2","Deltaproteobacteria",0.0426621160409556
"BOX_9_28","KL","Other transects","C2b2","Gammaproteobacteria",45.0170648464164
"BOX_9_28","KL","Other transects","C2b2","Gracilibacteria",0
"BOX_9_28","KL","Other transects","C2b2","Kiritimatiellae",0
"BOX_9_28","KL","Other transects","C2b2","Lentisphaeria",0
"BOX_9_28","KL","Other transects","C2b2","Lokiarchaeia",0
"BOX_9_28","KL","Other transects","C2b2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_28","KL","Other transects","C2b2","Mollicutes",0
"BOX_9_28","KL","Other transects","C2b2","Nitrososphaeria",0
"BOX_9_28","KL","Other transects","C2b2","Nitrospinia",0
"BOX_9_28","KL","Other transects","C2b2","OM190",0
"BOX_9_28","KL","Other transects","C2b2","Oligosphaeria",0
"BOX_9_28","KL","Other transects","C2b2","Oxyphotobacteria",0
"BOX_9_28","KL","Other transects","C2b2","Phycisphaerae",0
"BOX_9_28","KL","Other transects","C2b2","Planctomycetacia",0
"BOX_9_28","KL","Other transects","C2b2","Spirochaetia",0
"BOX_9_28","KL","Other transects","C2b2","Thermoplasmata",0
"BOX_9_28","KL","Other transects","C2b2","Verrucomicrobiae",0.618600682593856
"BOX_9_29","KL","Other transects","B2a","Acidimicrobiia",0
"BOX_9_29","KL","Other transects","B2a","Actinobacteria",0
"BOX_9_29","KL","Other transects","B2a","Alphaproteobacteria",5.22400534938148
"BOX_9_29","KL","Other transects","B2a","Bacteroidia",44.6756937479104
"BOX_9_29","KL","Other transects","B2a","CPR2",0
"BOX_9_29","KL","Other transects","B2a","Campylobacteria",0
"BOX_9_29","KL","Other transects","B2a","Chitinivibrionia",0
"BOX_9_29","KL","Other transects","B2a","Clostridia",0
"BOX_9_29","KL","Other transects","B2a","Deltaproteobacteria",0
"BOX_9_29","KL","Other transects","B2a","Gammaproteobacteria",47.0745570043464
"BOX_9_29","KL","Other transects","B2a","Gracilibacteria",0
"BOX_9_29","KL","Other transects","B2a","Kiritimatiellae",0
"BOX_9_29","KL","Other transects","B2a","Lentisphaeria",0
"BOX_9_29","KL","Other transects","B2a","Lokiarchaeia",0
"BOX_9_29","KL","Other transects","B2a","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_29","KL","Other transects","B2a","Mollicutes",0
"BOX_9_29","KL","Other transects","B2a","Nitrososphaeria",0
"BOX_9_29","KL","Other transects","B2a","Nitrospinia",0
"BOX_9_29","KL","Other transects","B2a","OM190",0
"BOX_9_29","KL","Other transects","B2a","Oligosphaeria",0
"BOX_9_29","KL","Other transects","B2a","Oxyphotobacteria",0
"BOX_9_29","KL","Other transects","B2a","Phycisphaerae",0
"BOX_9_29","KL","Other transects","B2a","Planctomycetacia",0
"BOX_9_29","KL","Other transects","B2a","Spirochaetia",0
"BOX_9_29","KL","Other transects","B2a","Thermoplasmata",0
"BOX_9_29","KL","Other transects","B2a","Verrucomicrobiae",3.02574389836175
"BOX_9_30","CB","Other transects","B1","Acidimicrobiia",0
"BOX_9_30","CB","Other transects","B1","Actinobacteria",0
"BOX_9_30","CB","Other transects","B1","Alphaproteobacteria",1.36797454931071
"BOX_9_30","CB","Other transects","B1","Bacteroidia",39.5970307529162
"BOX_9_30","CB","Other transects","B1","CPR2",0
"BOX_9_30","CB","Other transects","B1","Campylobacteria",0
"BOX_9_30","CB","Other transects","B1","Chitinivibrionia",0
"BOX_9_30","CB","Other transects","B1","Clostridia",0
"BOX_9_30","CB","Other transects","B1","Deltaproteobacteria",0
"BOX_9_30","CB","Other transects","B1","Gammaproteobacteria",40.4453870625663
"BOX_9_30","CB","Other transects","B1","Gracilibacteria",0
"BOX_9_30","CB","Other transects","B1","Kiritimatiellae",0
"BOX_9_30","CB","Other transects","B1","Lentisphaeria",0
"BOX_9_30","CB","Other transects","B1","Lokiarchaeia",0
"BOX_9_30","CB","Other transects","B1","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_30","CB","Other transects","B1","Mollicutes",0
"BOX_9_30","CB","Other transects","B1","Nitrososphaeria",11.4634146341463
"BOX_9_30","CB","Other transects","B1","Nitrospinia",0
"BOX_9_30","CB","Other transects","B1","OM190",0
"BOX_9_30","CB","Other transects","B1","Oligosphaeria",0
"BOX_9_30","CB","Other transects","B1","Oxyphotobacteria",0
"BOX_9_30","CB","Other transects","B1","Phycisphaerae",0
"BOX_9_30","CB","Other transects","B1","Planctomycetacia",0
"BOX_9_30","CB","Other transects","B1","Spirochaetia",0
"BOX_9_30","CB","Other transects","B1","Thermoplasmata",1.29374337221633
"BOX_9_30","CB","Other transects","B1","Verrucomicrobiae",5.83244962884411
"BOX_9_31","CB","Other transects","A1","Acidimicrobiia",0
"BOX_9_31","CB","Other transects","A1","Actinobacteria",0
"BOX_9_31","CB","Other transects","A1","Alphaproteobacteria",28.1318082788671
"BOX_9_31","CB","Other transects","A1","Bacteroidia",14.6514161220044
"BOX_9_31","CB","Other transects","A1","CPR2",0
"BOX_9_31","CB","Other transects","A1","Campylobacteria",0
"BOX_9_31","CB","Other transects","A1","Chitinivibrionia",0
"BOX_9_31","CB","Other transects","A1","Clostridia",0
"BOX_9_31","CB","Other transects","A1","Deltaproteobacteria",0
"BOX_9_31","CB","Other transects","A1","Gammaproteobacteria",46.609477124183
"BOX_9_31","CB","Other transects","A1","Gracilibacteria",0
"BOX_9_31","CB","Other transects","A1","Kiritimatiellae",0
"BOX_9_31","CB","Other transects","A1","Lentisphaeria",0
"BOX_9_31","CB","Other transects","A1","Lokiarchaeia",0
"BOX_9_31","CB","Other transects","A1","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_31","CB","Other transects","A1","Mollicutes",0
"BOX_9_31","CB","Other transects","A1","Nitrososphaeria",0
"BOX_9_31","CB","Other transects","A1","Nitrospinia",0
"BOX_9_31","CB","Other transects","A1","OM190",0
"BOX_9_31","CB","Other transects","A1","Oligosphaeria",0
"BOX_9_31","CB","Other transects","A1","Oxyphotobacteria",0
"BOX_9_31","CB","Other transects","A1","Phycisphaerae",0
"BOX_9_31","CB","Other transects","A1","Planctomycetacia",0
"BOX_9_31","CB","Other transects","A1","Spirochaetia",0
"BOX_9_31","CB","Other transects","A1","Thermoplasmata",0
"BOX_9_31","CB","Other transects","A1","Verrucomicrobiae",10.6072984749455
"BOX_9_32","KL","Other transects","B2a","Acidimicrobiia",0
"BOX_9_32","KL","Other transects","B2a","Actinobacteria",0
"BOX_9_32","KL","Other transects","B2a","Alphaproteobacteria",9.6999523733926
"BOX_9_32","KL","Other transects","B2a","Bacteroidia",40.5540561993967
"BOX_9_32","KL","Other transects","B2a","CPR2",0
"BOX_9_32","KL","Other transects","B2a","Campylobacteria",0
"BOX_9_32","KL","Other transects","B2a","Chitinivibrionia",0
"BOX_9_32","KL","Other transects","B2a","Clostridia",0
"BOX_9_32","KL","Other transects","B2a","Deltaproteobacteria",0
"BOX_9_32","KL","Other transects","B2a","Gammaproteobacteria",49.7459914272107
"BOX_9_32","KL","Other transects","B2a","Gracilibacteria",0
"BOX_9_32","KL","Other transects","B2a","Kiritimatiellae",0
"BOX_9_32","KL","Other transects","B2a","Lentisphaeria",0
"BOX_9_32","KL","Other transects","B2a","Lokiarchaeia",0
"BOX_9_32","KL","Other transects","B2a","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_9_32","KL","Other transects","B2a","Mollicutes",0
"BOX_9_32","KL","Other transects","B2a","Nitrososphaeria",0
"BOX_9_32","KL","Other transects","B2a","Nitrospinia",0
"BOX_9_32","KL","Other transects","B2a","OM190",0
"BOX_9_32","KL","Other transects","B2a","Oligosphaeria",0
"BOX_9_32","KL","Other transects","B2a","Oxyphotobacteria",0
"BOX_9_32","KL","Other transects","B2a","Phycisphaerae",0
"BOX_9_32","KL","Other transects","B2a","Planctomycetacia",0
"BOX_9_32","KL","Other transects","B2a","Spirochaetia",0
"BOX_9_32","KL","Other transects","B2a","Thermoplasmata",0
"BOX_9_32","KL","Other transects","B2a","Verrucomicrobiae",0
"BOX_9_33","SLY","Other transects","B2a","Acidimicrobiia",0
"BOX_9_33","SLY","Other transects","B2a","Actinobacteria",0
